# h Omegab Omegam As ns w wa
6.258764669953447157e-01 5.085962949656664539e-02 3.329868955461099955e-01 1.820551054897926874e-09 9.392333546044736581e-01 -1.063850831414962617e+00 -5.988057219047226987e-01
6.408392647318732482e-01 5.101641543676135176e-02 3.853868091981104138e-01 2.494064934597168139e-09 9.839350900277866740e-01 -8.792036689383162518e-01 -4.088986756475913587e-01
6.776217806002174937e-01 5.846575171804036658e-02 3.533786128507450663e-01 1.984451571027823477e-09 9.557733490943327581e-01 -1.234159119889073342e+00 4.597937673913177203e-02
7.131700858749823180e-01 4.503271252421908039e-02 3.392822108838381978e-01 1.950577749952946457e-09 9.489524306438885670e-01 -1.108066061882518438e+00 -1.979000697710571188e-01
6.896517896728895369e-01 4.283789600081665955e-02 2.795231404954359178e-01 1.739712643338573699e-09 9.496857935760529834e-01 -9.837891391387553197e-01 -5.624412009408044089e-01
6.627553532962824345e-01 4.075063969210244996e-02 2.988110497166405755e-01 1.949028588231846397e-09 9.852153109639187889e-01 -9.510576275217093034e-01 -1.844390377964104655e-01
6.603605039549382827e-01 4.788649252537012513e-02 4.062174038733424863e-01 2.081947829205849415e-09 9.895883106947068741e-01 -1.109746414341090670e+00 -5.274462563225218448e-01
6.370196675358025251e-01 5.009084975888458691e-02 2.418274575808404270e-01 2.431324701378414688e-09 9.935259197416059784e-01 -9.611756012430001661e-01 3.338471981923034626e-01
6.968151678223704071e-01 4.746641721155075988e-02 2.694952221077701604e-01 2.064555256809301470e-09 9.199655208946507789e-01 -7.391552241566119452e-01 1.648598311250465409e-01
7.190490401210819504e-01 5.356523317273699514e-02 3.816602629056570217e-01 2.280483824491905081e-09 9.301811438038034563e-01 -8.046431342135178522e-01 -7.492099610868354631e-01
6.964744215581907261e-01 5.555364990745841752e-02 2.565390413551608684e-01 2.150480646432734393e-09 9.534977727756899224e-01 -9.390466288039963638e-01 3.060249886671271291e-01
6.797384916239415098e-01 4.038722574267970128e-02 3.407461692985542800e-01 2.508835022680905949e-09 9.772371760578519861e-01 -7.646785150496675509e-01 1.072953976726077618e-01
6.867907179268615270e-01 4.228672934461109867e-02 3.837291703164312784e-01 2.518338349430618603e-09 9.338087319694902133e-01 -6.826032515962898728e-01 -5.380589093705345771e-02
6.819964456527815022e-01 4.472592925641747513e-02 3.333533792812387597e-01 2.536982012725539977e-09 9.887655309123621894e-01 -1.149384175461018121e+00 -6.811146958929009676e-01
6.741731848807673844e-01 4.794444809212645986e-02 3.287797302146215350e-01 1.664819115943307189e-09 9.560582152679761858e-01 -1.136735557314246803e+00 7.956848401876004395e-02
6.809451049109811471e-01 5.219245186392303809e-02 3.790560414835104641e-01 2.025599223619010259e-09 9.689864257779163825e-01 -1.071867318598128449e+00 4.405970570987418622e-01
7.265651625399226488e-01 5.170332814144722178e-02 3.345988434608930251e-01 2.165755809602363860e-09 9.313788247630758743e-01 -7.519598828478718522e-01 -3.365555585595831900e-01
6.456083504091084668e-01 5.655963641124475694e-02 3.475834502460476427e-01 2.328153723071332881e-09 9.235469782760368229e-01 -6.834735265794968928e-01 2.811377449822396457e-01
7.040428917680786602e-01 5.523574815944412575e-02 2.774497619650960201e-01 2.278439043493077131e-09 9.183752290245377203e-01 -9.602149473106883493e-01 4.335266626560114744e-01
6.221281977022591336e-01 5.545641002627008098e-02 2.576167704275306169e-01 2.036496742778749593e-09 9.954615687139797275e-01 -1.302234511820798080e+00 5.353197585167452921e-01
6.862255657754777749e-01 4.497388342614640905e-02 2.730764277029117393e-01 1.878739970512637056e-09 9.606140312797331049e-01 -9.167513076455315879e-01 -4.286732570970854250e-01
6.055253375157838569e-01 5.354152518062341853e-02 3.836576849389091159e-01 2.011260215623154619e-09 9.658653276800954757e-01 -9.033165931032993701e-01 -3.341230124057605888e-01
6.520526752202019383e-01 4.574531924870993416e-02 3.699694162613670345e-01 2.262602141690146344e-09 9.547057682584968452e-01 -1.132139683408184050e+00 -7.098544947863788535e-01
6.262353582744614178e-01 5.283037445958897044e-02 2.382737816522019769e-01 2.391587027875492697e-09 9.531197222320014761e-01 -1.203394000074513359e+00 3.651271117479248929e-02
6.367029881635478672e-01 5.723430000037937893e-02 3.222478949608712506e-01 1.982122193820594440e-09 9.555014357347777487e-01 -1.292286406597495496e+00 -3.066536465909486253e-02
6.937706342616768440e-01 5.238310391723233206e-02 2.651858997891859415e-01 2.497628905893744012e-09 9.284207279799092660e-01 -1.312386224812243984e+00 -1.037357041569346716e-01
6.986547436857846183e-01 4.709549410200802172e-02 3.209617480016880853e-01 1.768929621636574334e-09 9.728134452789629627e-01 -9.566029263078468237e-01 2.865643212300847953e-01
6.477645786493110291e-01 4.611065363261705741e-02 3.901408622660601511e-01 2.344151793426529439e-09 9.498672536628072205e-01 -8.683609383577020058e-01 -1.439209683917016536e-01
6.363227745149628856e-01 5.802683428089344675e-02 3.057916971398796369e-01 1.676855496707179219e-09 9.582217334290522581e-01 -7.029982939896586291e-01 -6.144491843780053308e-01
7.052677166040564050e-01 4.937047915921805030e-02 3.687482960120128661e-01 2.157686203009814376e-09 9.388385056224303193e-01 -9.970303344937572199e-01 -3.092263111321509328e-01
7.213472631380538624e-01 5.288999663280871677e-02 2.613679270966586254e-01 1.737483304975388502e-09 9.682336349465163750e-01 -6.899355879402491176e-01 -5.545362043946351349e-01
6.083350206505744318e-01 5.457254654963782092e-02 2.577070023315066183e-01 2.231613063518360513e-09 9.987426946010375950e-01 -8.355407101964269501e-01 -1.574230597052317382e-02
6.066561056036106070e-01 5.870589223073637009e-02 2.491977336192883474e-01 1.925151232946999279e-09 9.663251918218239700e-01 -1.017597301399667753e+00 -9.062208382900216463e-02
7.344216702764875260e-01 3.978331894770614774e-02 3.126129233595759116e-01 2.504052888577295775e-09 9.208602293854574183e-01 -1.041347564959277161e+00 -1.115407898076856696e-01
6.737418644189052674e-01 5.715731563569960427e-02 3.796623141323566264e-01 2.519309191668946869e-09 9.264901602420780868e-01 -7.812301469715297042e-01 5.594455323383629164e-02
7.327041155006235318e-01 4.770671967268005909e-02 3.866990289967550121e-01 2.468166598225175138e-09 9.312311148379220915e-01 -1.121081171396976606e+00 -6.237708146942201326e-01
7.250362383593872417e-01 4.397777860930865423e-02 3.023332668165844561e-01 1.796214004904298821e-09 9.722840799058681815e-01 -1.039585559111272595e+00 -1.014523192316563183e-02
6.886201724932624613e-01 5.645629816544713020e-02 2.772102845901689983e-01 1.775165174930077694e-09 9.952155999427044764e-01 -7.779737798563108875e-01 -2.694371184267911334e-01
6.948843758808687099e-01 5.958566740267220996e-02 3.801905123263631392e-01 1.685899701986725132e-09 9.431989485433895926e-01 -7.380170647728765410e-01 3.356014399426390238e-01
6.384753232372422094e-01 5.637759552952135989e-02 4.071296574713829663e-01 2.312479362327795332e-09 9.806105707639636293e-01 -8.193397206434519520e-01 -7.005564378416971882e-01
6.264833076879575691e-01 5.428770983562201946e-02 3.077870926802225293e-01 2.141276689948213336e-09 9.685326396825323370e-01 -9.406503195154640729e-01 1.602656668643779314e-01
6.659056683761661599e-01 4.372601916082818896e-02 3.966173095811648119e-01 2.333358637618382031e-09 9.843122249296255566e-01 -9.679363475083508916e-01 -2.116663527990455540e-01
6.451200977186742902e-01 5.402467317146938258e-02 2.855989084249581089e-01 2.396535731822249402e-09 9.625626128230887479e-01 -1.175498869157349136e+00 -1.546786853049817445e-01
6.195761795439954644e-01 5.193603725337486016e-02 4.032082686336569410e-01 2.164222853680841102e-09 9.328562057195139978e-01 -7.472818514663452927e-01 2.176491090066146050e-01
7.010116524364216062e-01 5.677620652953736802e-02 3.472941440412282699e-01 1.850132690062451608e-09 9.417354167611948768e-01 -1.035008295278097012e+00 -5.950459749132088749e-01
7.158849687795957317e-01 5.901094265966921187e-02 3.213756770736888591e-01 1.931237984689326328e-09 9.892457810114032579e-01 -1.095749043170963333e+00 -2.799350016052339352e-01
6.079736814702111358e-01 5.905148785094700703e-02 3.684769768808693891e-01 2.412887913307644969e-09 9.827892005252710783e-01 -1.123853803811297958e+00 9.405620338243037004e-02
7.217172002665445119e-01 4.296450915071091392e-02 3.992161750641558537e-01 1.814355291396116509e-09 9.223825216414500705e-01 -8.473042083054681539e-01 -6.790773837161342419e-01
6.756815252486048085e-01 5.609430612879270917e-02 2.383663547421162321e-01 2.294443664103182649e-09 9.934264305969042752e-01 -9.230163637652688546e-01 -1.215918039602259526e-02
6.666489852452985865e-01 6.099518378671954510e-02 3.911666032378339763e-01 2.073700157067158629e-09 9.782462539595465634e-01 -9.821900901579909693e-01 -3.048308765976069368e-01
7.097783425579871075e-01 5.133016640571947536e-02 2.660548200195709811e-01 2.481214946578951264e-09 9.863286853767301299e-01 -7.287698217769625897e-01 -9.219853802780719754e-02
7.029978584038314438e-01 5.790172210992122759e-02 3.695775767312462490e-01 1.847244144811401249e-09 9.329583395284497538e-01 -1.231137674600598864e+00 -1.193849328319868119e-01
6.542757412064315048e-01 5.661686956947605681e-02 3.214863781850224034e-01 1.808911702664869707e-09 9.641589186736693184e-01 -1.329129830338675378e+00 -4.389579479467230483e-01
7.210355324710064906e-01 5.587633889149189875e-02 3.655277626278609082e-01 1.749957198554952652e-09 9.241255434246874456e-01 -7.100349303972479653e-01 4.498218268198863612e-01
6.801514721875172587e-01 6.022953278613070449e-02 2.892722823173944913e-01 1.680329200646312278e-09 9.227726692045128409e-01 -1.240176683856539563e+00 -6.944961656542465445e-01
6.496779190659018877e-01 4.757280276681825210e-02 2.401139109489187629e-01 1.988740842481409405e-09 9.733206723005574101e-01 -1.008528242125217522e+00 -7.467534635862530523e-01
6.789238950766086633e-01 4.341081088056017445e-02 3.017872655818988337e-01 1.671222494759483375e-09 9.479910167344191008e-01 -6.921172674745553755e-01 -2.722238139161477499e-01
6.925747666033307270e-01 5.686239352812876013e-02 3.129849343274467843e-01 2.118746819566995608e-09 9.583987533866205055e-01 -8.190978228960952290e-01 -7.509775129948480510e-01
7.118591125220119498e-01 5.850519576260206772e-02 3.121550823878498360e-01 2.421922533163280263e-09 9.566206193516720857e-01 -8.389827112373895446e-01 -2.509825984098407181e-01
6.732542648260702034e-01 4.602768910492817389e-02 2.699803145542093441e-01 2.019616744743025152e-09 9.846071060165214606e-01 -6.856138025667539715e-01 4.362475939856025331e-01
6.838399709489682010e-01 5.574932435117838786e-02 2.838781325513389797e-01 2.059771005294521009e-09 9.792093269762737195e-01 -1.139010862242134881e+00 4.154108602711099607e-01
6.402258828974485283e-01 4.620795144080087902e-02 4.025515877548453414e-01 2.139140811272309049e-09 9.487676036060532780e-01 -9.490383719914687877e-01 -2.308819535688367841e-01
6.619448825213611887e-01 4.098611593334549469e-02 3.256563023908183307e-01 2.265959829312361208e-09 9.269798242481931405e-01 -1.146525209961088532e+00 -1.857706522023641060e-01
6.699434377976601906e-01 4.066710928299172023e-02 3.001059232200133375e-01 2.474285807224806865e-09 9.837484427679820120e-01 -1.296286674798265093e+00 1.254781688956717600e-01
6.216514717001893064e-01 5.590481351234111856e-02 2.861518129883870998e-01 2.410309979488741208e-09 9.244884881010853039e-01 -1.059373868533284746e+00 -4.371131343675552783e-01
6.912041397397106213e-01 5.971285179806069821e-02 3.960942020305916467e-01 2.332078953658955841e-09 9.864443865452419136e-01 -1.279228808203285661e+00 -1.570371073333481915e-01
6.705608529688349417e-01 5.648899665846947304e-02 3.430768482049627033e-01 2.220276193822977632e-09 9.859948799214053317e-01 -8.253349802572825800e-01 -8.148535383429511558e-02
7.286608715607931774e-01 4.813568276086226810e-02 2.968760867418636096e-01 2.186649576459876547e-09 9.995746974961065012e-01 -7.870878984716115356e-01 -6.664588174701877588e-01
6.250330135746586802e-01 4.529309960260820278e-02 2.450205738396091237e-01 2.243033168849153245e-09 9.256801283395514890e-01 -7.371138988792639291e-01 -6.773553658552809997e-01
6.616044565673786515e-01 4.110891926646124267e-02 3.622458968524231437e-01 1.677700239437413104e-09 9.468668833015958519e-01 -1.274949252947614520e+00 5.272579476342846849e-01
7.246842104753128400e-01 4.471713526377502079e-02 3.371055906527709034e-01 2.116685293378348688e-09 9.531638966382164346e-01 -1.200740259557872225e+00 -4.348906890222133947e-01
6.232112920868722039e-01 4.305812939245728249e-02 2.377816410055413332e-01 1.720525712727830698e-09 9.271265070237566519e-01 -7.433919249883945701e-01 3.227216642318517792e-01
6.096507951388107083e-01 5.740896453895194540e-02 3.881103686447737733e-01 2.529403581606667021e-09 9.906600330124895049e-01 -7.270663447940531876e-01 -1.695034143058087306e-01
6.790925678471928517e-01 4.974076558135484549e-02 3.207027554355643129e-01 2.360042489434347197e-09 9.967610484629496614e-01 -8.969787821152745977e-01 -1.785789936317270232e-01
6.511964813574799837e-01 4.585152030087630975e-02 3.407863884958349798e-01 1.817569501977405246e-09 9.225277168944316930e-01 -8.044830079977836057e-01 1.933828472714441693e-01
6.551426648826210730e-01 3.993996397381083252e-02 3.462935727814467901e-01 2.008162872302700412e-09 9.180907780629828929e-01 -8.659677560141199049e-01 4.438964905563309582e-01
6.958066863909586619e-01 4.254639914721947136e-02 3.557116654590820048e-01 2.225104936589637920e-09 9.734898316063478330e-01 -1.240544677009015828e+00 1.498697778415620796e-01
6.397304107796925043e-01 5.687224860102804702e-02 3.783393230967521115e-01 2.155400481634849575e-09 9.868706104879267915e-01 -1.217645433153775159e+00 3.602961573948195717e-01
6.329754367541131632e-01 5.371283033306818722e-02 3.321864643680504381e-01 1.959901430340657156e-09 9.914056577353748123e-01 -9.003091430207628143e-01 1.119555455845023806e-01
6.532177220942142482e-01 4.206439848885459160e-02 2.781560229454648203e-01 2.047265269304582151e-09 9.985263071035770377e-01 -9.543938598079030333e-01 1.761972905596863592e-01
6.493354798285041474e-01 4.133407773159632204e-02 2.413384887170187398e-01 1.797720239914689664e-09 9.273691738482990887e-01 -7.705879680996328140e-01 -2.822770874128666119e-02
6.858128133726016928e-01 4.656234418058105562e-02 3.226771226789081903e-01 2.286117915839895493e-09 9.630679687203529404e-01 -9.659571312425068168e-01 1.991960752319766881e-01
6.962129589864775037e-01 3.904614272103339861e-02 3.870187341544085724e-01 2.360915245346532392e-09 9.603134455525668134e-01 -9.851213074655895685e-01 -4.272037176181712193e-01
6.649104634533925529e-01 4.050825206363097009e-02 2.552497006158402360e-01 1.906288159190450446e-09 9.248595524668934420e-01 -1.148235792780785580e+00 1.546009607461871216e-01
7.280124508716987464e-01 5.111994716355142132e-02 3.111861010527263716e-01 2.307412232742157709e-09 9.515038394655213061e-01 -7.758324598364320090e-01 -6.367885508707741282e-01
6.178124705723827548e-01 3.942139909623808974e-02 3.097062039628249996e-01 2.260792785465649647e-09 9.519686194016513392e-01 -8.029973576196253182e-01 7.202405612318873995e-02
6.091110460387092473e-01 5.232361068078841826e-02 3.719372362115752062e-01 2.054087821523251542e-09 9.569024279639077868e-01 -6.969008867431499832e-01 -3.142683436857425239e-01
6.339540289191337719e-01 4.826790733310245413e-02 3.125623436102480945e-01 1.766607623759142673e-09 9.909784092227630348e-01 -7.150740783142520707e-01 5.446270930763774665e-02
6.325956705238314770e-01 4.319819943945929497e-02 3.712650718924359605e-01 2.104387048463985469e-09 9.577392998571497840e-01 -1.070493405886375760e+00 -5.867732295740022419e-01
7.207021558783726078e-01 4.078299361443221693e-02 3.085292341597977162e-01 1.999102189689354274e-09 9.504045810623431567e-01 -1.280518725567584504e+00 -2.287232466136617237e-01
6.050417284419650210e-01 4.026511673794685997e-02 3.772076277783275033e-01 1.908480581999956570e-09 9.612200710730518516e-01 -1.167559549169267186e+00 8.407903914972392201e-02
7.304317241472133571e-01 4.634533115498186417e-02 3.877945481514357140e-01 1.886219137193023825e-09 9.832831849334533469e-01 -1.172985370684116013e+00 2.143710255900297401e-01
6.131089090542221065e-01 4.087862147349465014e-02 3.889870826414837945e-01 1.696022667674800473e-09 9.222813931128647225e-01 -9.447037647248240910e-01 5.071936222573334430e-01
6.536336079685427514e-01 5.449962169804283690e-02 3.150172640435567328e-01 1.782710101370416353e-09 9.209374077391503377e-01 -9.188158642544568266e-01 -6.521654220171717586e-01
6.235179794794567520e-01 4.455199388906148916e-02 3.381057622542636421e-01 2.147461695188491454e-09 9.746876246273282751e-01 -1.195972734497587453e+00 -4.828768999256467520e-01
6.446396499121028745e-01 4.199348501121775296e-02 3.985667515861046617e-01 2.018890768524574239e-09 9.374472779723662663e-01 -6.801089480880569971e-01 -3.839450545302287576e-01
7.239519604586718282e-01 5.484084569960984840e-02 3.806083262379489351e-01 1.824030008177149322e-09 9.326389240727852581e-01 -1.221463314294466196e+00 2.395531373558145161e-01
6.504830625914689302e-01 4.720995858627404645e-02 3.295863521255614770e-01 2.143384883801314626e-09 9.842573459465557839e-01 -1.119074030986152879e+00 -2.053939868723891893e-01
6.692111774700932880e-01 5.469055973466337844e-02 3.949073810920317174e-01 2.191692718250297137e-09 9.613389011873776369e-01 -8.703311833744851178e-01 -4.561876151563314941e-01
7.166939252765290869e-01 5.178826243531112206e-02 2.514810235764198820e-01 1.713236375295464833e-09 9.361753596157471602e-01 -1.059827959451786761e+00 1.646906850913376630e-02
6.254243028091898138e-01 4.120596193960246456e-02 3.709434448490179781e-01 2.241244305423891242e-09 9.172077842853620933e-01 -8.611901688969284541e-01 2.514758723043228894e-01
7.100666582923527148e-01 5.051515730978215629e-02 3.432862195011740503e-01 2.433216053512753561e-09 9.304833850256011285e-01 -7.964295147175800560e-01 -4.815505623343011576e-01
6.282416476951101503e-01 4.045458175928903083e-02 3.767968845964700386e-01 2.105729723930870135e-09 9.894746224397348300e-01 -9.684423460981760323e-01 3.719593100699394306e-01
7.325416882340183289e-01 4.562598655950958482e-02 3.523269147555823655e-01 1.930176857179668682e-09 9.203779573632288047e-01 -1.154126188793124230e+00 -1.588256738545018587e-01
6.609083510605576750e-01 6.061046193482529099e-02 3.493156227282984139e-01 2.158997929562654071e-09 9.748836780918535005e-01 -9.262475234167029114e-01 2.591781256085343710e-01
7.069189875200287965e-01 4.846830447670162634e-02 3.578477562484388419e-01 1.934454507499623782e-09 9.463091590292201927e-01 -7.197585876429634100e-01 -2.531655990411385559e-02
7.177226812512171872e-01 4.481306821541108931e-02 2.973282284835902511e-01 2.522966627485827651e-09 9.917401065319529918e-01 -8.384586900523216535e-01 -5.583959129703592872e-01
6.058701118788357709e-01 5.326091919429130905e-02 3.572268659188743145e-01 1.986073709742538103e-09 9.716675013226845348e-01 -1.196849282256282176e+00 4.016045448004685881e-01
7.260878169658804282e-01 5.165584469812171953e-02 3.396992076937671579e-01 2.217591959333566259e-09 1.000381793202866909e+00 -8.926862610928426589e-01 -1.632679580595930435e-01
7.174433299067229930e-01 4.329464251963968668e-02 2.725358050102664742e-01 2.044968984793646715e-09 9.218526471667165545e-01 -1.177872594577361820e+00 -9.826423957665875175e-02
6.970108104218967204e-01 4.806680270400854466e-02 2.372726387298862982e-01 2.125818533981050585e-09 9.433060594589088854e-01 -8.466691615055668141e-01 -6.376805683687158943e-02
7.300045700650172886e-01 4.945308918121680414e-02 2.852066844818211266e-01 2.204242983367305314e-09 9.533162454044651346e-01 -1.271167447272972595e+00 2.017246465903724806e-01
6.800181593621636988e-01 5.641163460052794898e-02 3.896049241411786435e-01 2.076477133027208159e-09 9.777673542127301998e-01 -9.865508677787724334e-01 5.479854219130257942e-01
6.503674320379488893e-01 5.432551511110878667e-02 3.292729880020838218e-01 1.928829755018656326e-09 9.712024676593767891e-01 -6.869431417694901176e-01 -4.897871556118252867e-01
6.842093449768800184e-01 5.911796377097003341e-02 2.533305259224358785e-01 2.058064161949739716e-09 9.485251374965344429e-01 -1.307883883642236622e+00 4.871416176528622355e-01
6.345782619226180143e-01 5.502671127872153789e-02 2.870456249480644595e-01 2.233336150795830960e-09 9.303209812896653386e-01 -1.170672897567250237e+00 1.681047159630593146e-01
7.072854592704841403e-01 4.033751550132188418e-02 2.886482530750911213e-01 2.346464659134035223e-09 9.366058380496605773e-01 -9.277645478153496716e-01 6.896036819998752065e-02
7.243629764007650795e-01 5.496559530509847330e-02 3.171598499272821892e-01 2.533444165878177678e-09 9.714206689462148159e-01 -9.363345000622479430e-01 -3.213819178878111193e-01
6.108302650239478826e-01 4.164082722990541940e-02 3.274400712002286662e-01 1.890867442476266779e-09 9.553102790440674008e-01 -9.531309013569655431e-01 1.157112051909656714e-01
6.571670578352750702e-01 6.009020486438536313e-02 3.823353941175438031e-01 1.943595550873407205e-09 9.443225667507699761e-01 -1.232443723328468854e+00 4.586424868268932364e-01
6.611580378822847770e-01 4.537298691984203991e-02 2.475590448540910815e-01 2.160677564562988733e-09 9.881764731342903563e-01 -1.315862023721390939e+00 3.167490873986318345e-01
6.192155475689242738e-01 5.841465588790538399e-02 4.016506646488423593e-01 1.973483375594624091e-09 9.624466602022792028e-01 -1.218206841332978074e+00 -8.180176181798892721e-02
7.093270414906341914e-01 5.926518141966248543e-02 3.755341161743451228e-01 2.189761411422121965e-09 9.769465859397905572e-01 -8.778890971123114451e-01 2.842615254406373193e-01
6.984723770741778637e-01 4.260140222694492468e-02 2.546349478300135027e-01 1.743228303955230545e-09 9.493422198226747488e-01 -1.273823051942111650e+00 -1.385613484915095839e-01
6.079379150725329195e-01 5.254260926755557892e-02 3.589845045251882638e-01 1.937230592366444082e-09 9.961603930497874293e-01 -9.746905106182452982e-01 3.793832307886122468e-01
6.420834692217711748e-01 5.983243349198831551e-02 3.946078698086484815e-01 2.122701860809675542e-09 1.003453879108427982e+00 -1.190751112504818909e+00 -1.939496853466025073e-01
7.169378257285592415e-01 5.395472571474926871e-02 3.759124681051924100e-01 2.134700779981119438e-09 9.386294454533518072e-01 -8.752810549526075512e-01 -2.276644074398914697e-02
7.114024460669327032e-01 5.516835621618688956e-02 2.594743235512763646e-01 1.975176537863637003e-09 9.346163232887826355e-01 -7.221963638356845294e-01 2.775620947854358089e-01
6.295750185001542931e-01 5.026639135297817501e-02 2.521307036714744987e-01 2.420021043031859065e-09 9.823904269466439132e-01 -1.249726172411132152e+00 -5.006551031959760589e-02
7.155785858999038629e-01 4.545055949738508599e-02 2.663369147608729004e-01 2.084939349287137649e-09 9.588805182496228374e-01 -1.261675612632873866e+00 1.584738522095776592e-01
6.335190146725597771e-01 4.940899259427337931e-02 2.618832243080662092e-01 2.286859444466168662e-09 9.675857967097120094e-01 -1.277073355066586036e+00 -2.642506618501299087e-01
